,3.5,4.5,5.5,6.5
25280,255,253,253,255
25281,255,253,253,254
25282,255,253,253,255
25283,255,253,253,254
25284,255,255,253,255
25285,255,255,253,254
25286,255,255,253,255
25287,255,255,253,253
25288,255,255,253,245
25289,255,255,253,244
25290,255,255,253,244
25291,255,255,253,244
25292,255,246,253,244
25293,255,249,253,245
25294,255,253,253,245
25295,255,255,253,245
25296,255,254,253,248
25297,255,253,253,248
25298,255,253,253,250
25299,255,253,253,250
25300,255,250,253,251
25301,255,248,253,251
25302,255,248,253,251
25303,255,248,253,253
25304,255,250,253,254
25305,255,250,253,255
25306,255,250,253,255
25307,255,250,253,255
25308,255,251,253,255
25309,255,251,253,254
25310,255,253,253,254
25311,255,253,253,254
25312,255,253,253,253
25313,255,253,253,253
25314,255,253,253,253
25315,255,253,253,253
25316,255,253,253,251
25317,255,253,253,251
25318,255,253,253,251
25319,255,253,253,251
25320,255,253,253,253
25321,255,253,253,253
25322,255,253,253,253
25323,255,253,253,253
25324,255,253,253,253
25325,255,253,253,253
25326,255,253,253,253
25327,255,253,253,253
25328,255,253,253,253
25329,255,253,253,253
25330,255,253,253,253
25331,255,253,253,253
25332,255,253,253,253
25333,255,253,253,253
25334,255,253,253,253
25335,255,253,253,253
25336,255,253,253,253
25337,255,253,253,253
25338,255,253,253,253
25339,255,253,253,253
25340,255,253,253,253
25341,255,253,253,253
25342,255,253,253,253
25343,255,253,253,253
25344,255,253,253,253
25345,255,253,253,253
25346,255,253,253,253
25347,255,253,253,253
25348,255,253,253,253
25349,255,253,253,253
25350,255,253,253,253
25351,255,253,253,253
25352,255,253,253,253
25353,255,253,253,253
25354,255,253,253,253
25355,254,253,253,253
25356,254,253,253,253
25357,255,253,253,253
25358,255,253,253,253
25359,255,253,253,253
25360,255,253,253,253
25361,255,253,253,253
25362,255,253,253,253
25363,255,253,253,253
25364,255,253,253,253
25365,255,253,253,253
25366,255,253,253,253
25367,255,253,253,253
25368,255,253,253,253
25369,255,253,253,253
25370,255,253,253,253
25371,255,253,253,253
25372,255,253,253,253
25373,255,253,253,253
25374,255,253,253,253
25375,255,253,253,253
25376,255,253,253,253
25377,254,253,253,253
25378,254,253,253,253
25379,253,253,253,253
25380,253,253,253,253
25381,254,253,253,253
25382,254,253,253,253
25383,255,253,253,253
25384,255,253,253,253
25385,255,253,253,253
25386,255,253,253,253
25387,255,253,253,253
25388,255,253,253,253
25389,255,253,253,253
25390,255,253,253,253
25391,255,253,253,253
25392,255,253,253,253
25393,255,253,253,253
25394,255,253,253,253
25395,255,253,253,253
25396,255,253,253,253
25397,255,253,253,253
25398,255,253,253,253
25399,255,253,253,253
25400,255,253,253,253
25401,255,253,253,253
25402,255,253,253,253
25403,255,253,253,253
25404,255,253,253,253
25405,255,253,253,253
25406,255,253,253,253
25407,255,253,253,253
25408,255,253,253,253
25409,255,253,253,253
25410,255,253,253,253
25411,255,253,253,253
25412,255,253,253,253
25413,255,253,253,253
25414,255,253,253,253
25415,255,253,253,253
25416,255,253,253,253
25417,255,253,253,253
25418,255,253,253,253
25419,255,253,253,253
25420,255,253,253,253
25421,255,253,253,253
25422,255,253,253,253
25423,255,253,253,253
25424,255,253,253,253
25425,255,253,253,253
25426,255,253,253,253
25427,255,253,253,253
25428,255,253,253,253
25429,255,253,253,253
25430,255,253,253,253
25431,255,253,253,253
25432,255,253,253,253
25433,255,253,253,253
25434,255,253,253,253
25435,255,253,253,253
25436,255,253,253,253
25437,255,253,253,253
25438,255,253,253,253
25439,255,253,253,253
25440,255,253,253,254
25441,255,253,253,255
25442,255,253,253,254
25443,255,253,253,254
25444,255,253,253,254
25445,255,253,253,254
25446,255,253,253,253
25447,255,253,253,253
25448,255,253,253,253
25449,255,253,253,253
25450,255,253,253,253
25451,255,253,253,251
25452,255,253,253,251
25453,255,253,253,251
25454,255,253,253,251
25455,255,253,253,253
25456,255,253,253,255
25457,255,253,253,255
25458,255,253,253,255
25459,255,253,253,255
25460,255,253,253,255
25461,255,253,253,255
25462,255,253,253,255
25463,255,253,253,255
25464,255,253,253,255
25465,255,253,253,255
25466,255,253,253,255
25467,255,253,253,255
25468,255,253,253,255
25469,255,253,253,255
25470,255,253,253,255
25471,255,253,253,254
25472,255,253,253,246
25473,255,253,253,245
25474,255,253,253,245
25475,255,253,253,245
25476,255,253,253,245
25477,255,253,253,246
25478,255,253,253,246
25479,255,253,253,246
25480,255,255,253,250
25481,255,254,253,250
25482,255,255,253,250
25483,255,254,253,250
25484,255,255,253,251
25485,255,255,253,251
25486,255,255,253,251
25487,255,254,253,253
25488,255,245,253,254
25489,255,249,253,255
25490,255,253,253,254
25491,255,254,253,254
25492,255,253,253,254
25493,255,252,253,254
25494,255,252,253,254
25495,255,251,253,253
25496,255,250,253,253
25497,255,248,253,253
25498,255,248,253,251
25499,255,248,253,251
25500,255,250,253,251
25501,255,250,253,251
25502,255,250,253,251
25503,255,250,253,251
25504,255,251,253,253
25505,255,251,253,253
25506,255,253,253,253
25507,255,253,253,253
25508,255,253,253,253
25509,255,253,253,253
25510,255,253,253,253
25511,255,253,253,253
25512,255,253,253,253
25513,255,253,253,253
25514,255,253,253,253
25515,255,253,253,253
25516,255,253,253,253
25517,255,253,253,253
25518,255,253,253,253
25519,255,253,253,253
25520,255,253,253,253
25521,255,253,253,253
25522,255,253,253,253
25523,254,253,253,253
25524,254,253,253,253
25525,255,253,253,253
25526,255,253,253,253
25527,255,253,253,253
25528,255,253,253,253
25529,255,253,253,253
25530,255,253,253,253
25531,255,253,253,253
25532,255,253,253,253
25533,255,253,253,253
25534,255,253,253,253
25535,255,253,253,253
25536,255,253,253,253
25537,255,253,253,253
25538,255,253,253,253
25539,255,253,253,253
25540,255,253,253,253
25541,255,253,253,253
25542,255,253,253,253
25543,255,253,253,253
25544,255,253,253,253
25545,254,253,253,253
25546,254,253,253,253
25547,253,253,253,253
25548,253,253,253,253
25549,254,253,253,253
25550,254,253,253,253
25551,255,253,253,253
25552,255,253,253,253
25553,255,253,253,253
25554,255,253,253,253
25555,255,253,253,253
25556,255,253,253,253
25557,255,253,253,253
25558,255,253,253,253
25559,255,253,253,253
25560,255,253,253,253
25561,255,253,253,253
25562,255,253,253,253
25563,255,253,253,253
25564,255,253,253,253
25565,255,253,253,253
25566,255,253,253,253
25567,255,253,253,253
25568,255,253,253,253
25569,255,253,253,253
25570,255,253,253,253
25571,255,253,253,253
25572,255,253,253,253
25573,255,253,253,253
25574,255,253,253,253
25575,255,253,253,253
25576,255,253,253,253
25577,255,253,253,253
25578,255,253,253,253
25579,255,253,253,253
25580,255,253,253,253
25581,255,253,253,253
25582,255,253,253,253
25583,255,253,253,253
25584,255,253,253,253
25585,255,253,253,253
25586,255,253,253,253
25587,255,253,253,253
25588,255,253,253,253
25589,255,253,253,253
25590,255,253,253,253
25591,255,253,253,253
25592,255,253,253,253
25593,255,253,253,253
25594,255,253,253,253
25595,255,253,253,253
25596,255,253,253,253
25597,255,253,253,253
25598,255,253,253,253
25599,255,253,253,253
25600,255,253,253,253
25601,255,253,253,253
25602,255,253,253,253
25603,255,253,253,253
25604,255,253,253,253
25605,255,253,253,253
25606,255,253,253,253
25607,255,253,253,253
25608,255,253,253,253
25609,255,253,253,253
25610,255,253,253,253
25611,255,253,253,253
25612,255,253,253,253
25613,255,253,253,253
25614,255,253,253,253
25615,255,253,253,253
25616,255,253,253,253
25617,255,253,253,253
25618,255,253,253,253
25619,255,253,253,253
25620,255,253,253,253
25621,255,253,253,253
25622,255,253,253,253
25623,255,253,253,253
25624,255,253,253,255
25625,255,253,253,255
25626,255,253,253,254
25627,255,253,253,254
25628,255,253,253,254
25629,255,253,253,254
25630,255,253,253,253
25631,255,253,253,253
25632,255,253,253,253
25633,255,253,253,251
25634,255,253,253,251
25635,255,253,253,251
25636,255,253,253,251
25637,255,253,253,251
25638,255,253,253,251
25639,255,253,253,253
25640,255,253,253,255
25641,255,253,253,255
25642,255,253,253,255
25643,255,253,253,255
25644,255,253,253,255
25645,255,253,253,255
25646,255,253,253,255
25647,255,253,253,255
25648,255,253,253,255
25649,255,253,253,255
25650,255,253,253,255
25651,255,253,253,255
25652,255,253,253,255
25653,255,253,253,255
25654,255,253,253,255
25655,255,253,253,254
25656,255,253,253,250
25657,255,253,253,247
25658,255,253,253,249
25659,255,253,253,249
25660,255,253,253,249
25661,255,253,253,249
25662,255,253,253,249
25663,255,253,253,249
25664,255,253,253,250
25665,255,253,253,250
25666,255,253,253,250
25667,255,253,253,250
25668,255,253,253,251
25669,255,253,253,251
25670,255,253,253,251
25671,255,253,253,253
25672,255,253,253,254
25673,255,253,253,255
25674,255,253,253,254
25675,255,253,253,254
25676,255,253,253,254
25677,255,252,253,254
25678,255,254,253,253
25679,255,254,253,253
25680,255,255,253,253
25681,255,254,253,253
25682,255,254,253,251
25683,255,253,253,251
25684,255,245,253,251
25685,255,248,253,251
25686,255,252,253,251
25687,255,252,253,251
25688,255,251,253,253
25689,255,250,253,253
25690,255,250,253,253
25691,255,250,253,253
25692,255,248,253,253
25693,255,248,253,253
25694,255,248,253,253
25695,255,248,253,253
25696,255,250,253,253
25697,255,250,253,253
25698,255,250,253,253
25699,255,250,253,253
25700,255,251,253,253
25701,255,251,253,253
25702,255,253,253,253
25703,255,253,253,253
25704,255,253,253,253
25705,255,253,253,253
25706,255,253,253,253
25707,255,253,253,253
25708,255,253,253,253
25709,255,253,253,253
25710,255,253,253,253
25711,255,253,253,253
25712,255,253,253,253
25713,254,253,253,253
25714,254,253,253,253
25715,253,253,253,253
25716,253,253,253,253
25717,254,253,253,253
25718,254,253,253,253
25719,255,253,253,253
25720,255,253,253,253
25721,255,253,253,253
25722,255,253,253,253
25723,255,253,253,253
25724,255,253,253,253
25725,255,253,253,253
25726,255,253,253,253
25727,255,253,253,253
25728,255,253,253,253
25729,255,253,253,253
25730,255,253,253,253
25731,255,253,253,253
25732,255,253,253,253
25733,255,253,253,253
25734,255,253,253,253
25735,255,253,253,253
25736,255,253,253,253
25737,255,253,253,253
25738,255,253,253,253
25739,255,253,253,253
25740,255,253,253,253
25741,255,253,253,253
25742,255,253,253,253
25743,255,253,253,253
25744,255,253,253,253
25745,255,253,253,253
25746,255,253,253,253
25747,255,253,253,253
25748,255,253,253,253
25749,255,253,253,253
25750,255,253,253,253
25751,255,253,253,253
25752,255,253,253,253
25753,255,253,253,253
25754,255,253,253,253
25755,255,253,253,253
25756,255,253,253,253
25757,255,253,253,253
25758,255,253,253,253
25759,255,253,253,253
25760,255,253,253,253
25761,255,253,253,253
25762,255,253,253,253
25763,255,253,253,253
25764,255,253,253,253
25765,255,253,253,253
25766,255,253,253,253
25767,255,253,253,253
25768,255,253,253,253
25769,255,253,253,253
25770,255,253,253,253
25771,255,253,253,253
25772,255,253,253,253
25773,255,253,253,253
25774,255,253,253,253
25775,255,253,253,253
25776,255,253,253,253
25777,255,253,253,253
25778,255,253,253,253
25779,255,253,253,253
25780,255,253,253,253
25781,255,253,253,253
25782,255,253,253,253
25783,255,253,253,253
25784,255,253,253,253
25785,255,253,253,253
25786,255,253,253,253
25787,255,253,253,253
25788,255,253,253,253
25789,255,253,253,253
25790,255,253,253,253
25791,255,253,253,253
25792,255,253,253,253
25793,255,253,253,253
25794,255,253,253,253
25795,255,253,253,253
25796,255,253,253,253
25797,255,253,253,253
25798,255,253,253,253
25799,255,253,253,253
25800,255,253,253,253
25801,255,253,253,253
25802,255,253,253,253
25803,255,253,253,253
25804,255,253,253,253
25805,255,253,253,253
25806,255,253,253,253
25807,255,253,253,253
25808,255,253,253,255
25809,255,253,253,255
25810,255,253,253,255
25811,255,253,253,255
25812,255,253,253,254
25813,255,253,253,254
25814,255,253,253,253
25815,255,253,253,253
25816,255,253,253,251
25817,255,253,253,251
25818,255,253,253,251
25819,255,253,253,250
25820,255,253,253,250
25821,255,253,253,250
25822,255,253,253,250
25823,255,253,253,251
25824,255,253,253,254
25825,255,253,253,255
25826,255,253,253,255
25827,255,253,253,255
25828,255,253,253,255
25829,255,253,253,255
25830,255,253,253,255
25831,255,253,253,255
25832,255,253,253,255
25833,255,253,253,255
25834,255,253,253,255
25835,255,253,253,255
25836,255,253,253,255
25837,255,253,253,255
25838,255,253,253,255
25839,255,253,253,255
25840,255,253,253,252
25841,255,253,253,252
25842,255,253,253,252
25843,255,253,253,252
25844,255,253,253,252
25845,255,253,253,252
25846,255,253,253,250
25847,255,253,253,250
25848,255,253,253,251
25849,255,253,253,251
25850,255,253,253,251
25851,255,253,253,251
25852,255,253,253,251
25853,255,253,253,251
25854,255,253,253,251
25855,255,253,253,253
25856,255,253,253,254
25857,255,253,253,254
25858,255,253,253,254
25859,255,253,253,254
25860,255,253,253,254
25861,255,253,253,254
25862,255,253,253,253
25863,255,253,253,253
25864,255,253,253,251
25865,255,253,253,251
25866,255,253,253,251
25867,255,253,253,251
25868,255,253,253,250
25869,255,253,253,250
25870,255,253,253,250
25871,255,253,253,251
25872,255,251,253,253
25873,255,251,253,253
25874,255,253,253,253
25875,255,253,253,253
25876,255,254,253,253
25877,255,252,253,253
25878,255,252,253,253
25879,255,249,253,253
25880,255,244,253,253
25881,254,246,253,253
25882,254,250,253,253
25883,253,251,253,253
25884,253,250,253,253
25885,254,249,253,253
25886,254,249,253,253
25887,255,248,253,253
25888,255,248,253,253
25889,255,248,253,253
25890,255,248,253,253
25891,255,248,253,253
25892,255,250,253,253
25893,255,250,253,253
25894,255,250,253,253
25895,255,250,253,253
25896,255,251,253,253
25897,255,251,253,253
25898,255,253,253,253
25899,255,253,253,253
25900,255,253,253,253
25901,255,253,253,253
25902,255,253,253,253
25903,255,253,253,253
25904,255,253,253,253
25905,255,253,253,253
25906,255,253,253,253
25907,255,253,253,253
25908,255,253,253,253
25909,255,253,253,253
25910,255,253,253,253
25911,255,253,253,253
25912,255,253,253,253
25913,255,253,253,253
25914,255,253,253,253
25915,255,253,253,253
25916,255,253,253,253
25917,255,253,253,253
25918,255,253,253,253
25919,255,253,253,253
25920,255,253,253,253
25921,255,253,253,253
25922,255,253,253,253
25923,255,253,253,253
25924,255,253,253,253
25925,255,253,253,253
25926,255,253,253,253
25927,255,253,253,253
25928,255,253,253,253
25929,255,253,253,253
25930,255,253,253,253
25931,255,253,253,253
25932,255,253,253,253
25933,255,253,253,253
25934,255,253,253,253
25935,255,253,253,253
25936,255,253,253,253
25937,255,253,253,253
25938,255,253,253,253
25939,255,253,253,253
25940,255,253,253,253
25941,255,253,253,253
25942,255,253,253,253
25943,255,253,253,253
25944,255,253,253,253
25945,255,253,253,253
25946,255,253,253,253
25947,255,253,253,253
25948,255,253,253,253
25949,255,253,253,253
25950,255,253,253,253
25951,255,253,253,253
25952,255,253,253,253
25953,255,253,253,253
25954,255,253,253,253
25955,255,253,253,253
25956,255,253,253,253
25957,255,253,253,253
25958,255,253,253,253
25959,255,253,253,253
25960,255,253,253,253
25961,255,253,253,253
25962,255,253,253,253
25963,255,253,253,253
25964,255,253,253,253
25965,255,253,253,253
25966,255,253,253,253
25967,255,253,253,253
25968,255,253,253,253
25969,255,253,253,253
25970,255,253,253,253
25971,255,253,253,253
25972,255,253,253,253
25973,255,253,253,253
25974,255,253,253,253
25975,255,253,253,253
25976,255,253,253,253
25977,255,253,253,253
25978,255,253,253,253
25979,255,253,253,253
25980,255,253,253,253
25981,255,253,253,253
25982,255,253,253,253
25983,255,253,253,253
25984,255,253,253,253
25985,255,253,253,253
25986,255,253,253,253
25987,255,253,253,253
25988,255,253,253,253
25989,255,253,253,253
25990,255,253,253,253
25991,255,253,253,253
25992,255,253,253,255
25993,255,253,253,255
25994,255,253,253,255
25995,255,253,253,255
25996,255,253,253,254
25997,255,253,253,254
25998,255,253,253,253
25999,255,253,253,253
26000,255,253,253,251
26001,255,253,253,251
26002,255,253,253,250
26003,255,253,253,250
26004,255,253,253,250
26005,255,253,253,250
26006,255,253,253,248
26007,255,253,253,250
26008,255,253,253,253
26009,255,253,253,254
26010,255,253,253,254
26011,255,253,253,254
26012,255,253,253,254
26013,255,253,253,254
26014,255,253,253,254
26015,255,253,253,254
26016,255,253,253,254
26017,255,253,253,254
26018,255,253,253,254
26019,255,253,253,254
26020,255,253,253,254
26021,255,253,253,254
26022,255,253,253,254
26023,255,253,253,254
26024,255,253,253,255
26025,255,253,253,255
26026,255,253,253,255
26027,255,253,253,255
26028,255,253,253,255
26029,255,253,253,254
26030,255,253,253,254
26031,255,253,253,253
26032,255,253,253,253
26033,255,253,253,253
26034,255,253,253,253
26035,255,253,253,251
26036,255,253,253,251
26037,255,253,253,251
26038,255,253,253,251
26039,255,253,253,251
26040,255,253,253,254
26041,255,253,253,254
26042,255,253,253,254
26043,255,253,253,254
26044,255,253,253,254
26045,255,253,253,254
26046,255,253,253,253
26047,255,253,253,253
26048,255,253,253,251
26049,254,253,253,251
26050,254,253,253,251
26051,253,253,253,251
26052,253,253,253,250
26053,254,253,253,250
26054,254,253,253,250
